id,country,region,county,district
2558,2,5,92,206
2559,2,5,92,206
2560,2,5,92,206
2561,2,5,92,206
2562,2,5,1,1
2563,2,5,1,1
2564,2,5,1,1
2565,2,5,1,1
2566,2,5,1,1
2567,2,5,1,1
2568,-1,-1,-1,-1
2569,2,5,93,207
2570,2,5,93,207
2571,2,5,93,207
2572,2,5,73,162
2573,2,5,73,162
2574,2,5,73,162
2575,2,5,73,162
2576,2,5,73,162
2577,2,5,73,162
2578,2,5,73,162
2579,2,5,73,162
2580,2,5,73,162
2581,2,5,73,162
2582,2,5,73,162
2583,2,5,73,162
2584,2,5,73,162
2585,2,5,73,162
2586,2,5,92,206
2587,2,5,92,206
2588,-1,-1,-1,-1
2589,2,5,93,207
2590,2,5,93,207
2591,2,5,93,207
2592,2,5,73,162
2593,2,5,73,162
2594,2,5,73,162
2595,2,5,73,162
2596,2,5,73,162
2597,2,5,73,162
2598,2,5,73,162
2599,2,5,73,162
2600,2,5,73,162
2601,2,5,73,162
2602,2,5,73,162
2603,2,5,73,162
2604,2,5,73,162
2605,-1,-1,-1,-1
2606,2,5,93,207
2607,-1,-1,-1,-1
2608,2,5,93,207
2609,2,5,93,207
2610,2,5,93,207
2611,-1,-1,-1,-1
2612,2,5,73,162
2613,2,5,73,162
2614,2,5,73,162
2615,2,5,73,162
2616,2,5,73,162
2617,2,5,73,162
2618,2,5,73,162
2619,2,5,73,162
2620,2,5,73,162
2621,2,5,73,162
2622,2,5,73,162
2623,2,5,73,162
2624,-1,-1,-1,-1
2625,-1,-1,-1,-1
2626,-1,-1,-1,-1
2627,2,5,93,207
2628,2,5,93,207
2629,2,5,93,207
2630,2,5,93,207
2631,-1,-1,-1,-1
2632,2,5,73,162
2633,2,5,73,162
2634,2,5,73,162
2635,2,5,73,162
2636,2,5,73,162
2637,2,5,73,162
2638,2,5,73,162
2639,2,5,73,162
2640,2,5,73,162
2641,2,5,73,162
2642,2,5,93,207
2643,2,5,93,207
2644,2,5,93,207
2645,2,5,93,207
2646,2,5,93,207
2647,2,5,93,207
2648,-1,-1,-1,-1
2649,2,5,73,162
2650,2,5,73,162
2651,2,5,73,162
2652,2,5,73,162
2653,2,5,73,162
2654,2,5,73,162
2655,2,5,73,162
2656,2,5,73,162
2657,2,5,73,162
2658,2,5,73,162
2659,2,5,73,162
2660,-1,-1,-1,-1
2661,2,5,93,207
2662,2,5,93,207
2663,2,5,93,207
2664,2,5,93,207
2665,2,5,93,207
2666,2,5,73,162
2667,2,5,73,162
2668,2,5,73,162
2669,2,5,73,162
2670,2,5,73,162
2671,2,5,73,162
2672,2,5,73,162
2673,2,5,73,162
2674,2,5,73,162
2675,2,5,73,162
2676,2,5,73,162
2677,2,5,73,162
2678,2,5,93,207
2679,2,5,93,207
2680,2,5,93,207
2681,2,5,93,207
2682,2,5,93,207
2683,2,5,93,207
2684,2,5,73,162
2685,2,5,73,162
2686,2,5,73,162
2687,2,5,73,162
2688,2,5,73,162
2689,2,5,73,162
2690,2,5,73,162
2691,2,5,73,162
2692,2,5,73,162
2693,2,5,73,162
2694,2,5,73,162
2695,2,5,73,162
2696,2,5,73,162
2697,2,5,73,162
2698,-1,-1,-1,-1
2699,2,5,93,207
2700,2,5,93,207
2701,2,5,93,207
2702,2,5,93,207
2703,2,5,73,162
2704,2,5,73,162
2705,2,5,73,162
2706,2,5,73,162
2707,2,5,73,162
2708,2,5,73,162
2709,2,5,73,162
2710,2,5,73,162
2711,2,5,73,162
2712,2,5,73,162
2713,2,5,73,162
2714,2,5,73,162
2715,2,5,73,162
2716,-1,-1,-1,-1
2717,2,5,93,207
2718,2,5,93,207
2719,2,5,93,207
2720,-1,-1,-1,-1
2721,2,5,73,162
2722,2,5,73,162
2723,2,5,73,162
2724,2,5,73,162
2725,2,5,73,162
2726,2,5,73,162
2727,2,5,73,162
2728,2,5,73,162
2729,2,5,73,162
2730,2,5,73,162
2731,2,5,73,162
2732,2,5,73,162
2733,2,5,93,207
2734,2,5,93,207
2735,-1,-1,-1,-1
2736,2,5,73,162
2737,2,5,73,162
2738,2,5,73,162
2739,2,5,73,162
2740,2,5,73,162
2741,2,5,73,162
2742,2,5,73,162
2743,2,5,73,162
2744,2,5,73,162
2745,2,5,73,162
2746,2,5,73,162
2747,2,5,73,162
2748,2,5,73,162
2749,2,5,73,162
2750,2,5,73,162
2751,-1,-1,-1,-1
2752,2,5,73,162
2753,2,5,73,162
2754,2,5,73,162
2755,-1,-1,-1,-1
2756,-1,-1,-1,-1
2757,-1,-1,-1,-1
2758,-1,-1,-1,-1
2759,2,5,107,233
2760,2,5,107,233
2761,2,5,107,233
2762,-1,-1,-1,-1
2763,-1,-1,-1,-1
2764,2,5,107,233
2765,2,5,107,233
2766,2,5,107,233
2767,2,5,107,233
2768,2,5,107,233
2769,2,5,107,233
2770,2,5,107,233
2771,2,5,107,233
2772,-1,-1,-1,-1
2773,2,5,107,233
2774,2,5,107,233
2775,2,5,107,233
2776,-1,-1,-1,-1
2777,-1,-1,-1,-1
2778,-1,-1,-1,-1
2779,2,5,107,233
2780,-1,-1,-1,-1
2781,-1,-1,-1,-1
2782,-1,-1,-1,-1
2783,2,5,107,233
2784,-1,-1,-1,-1
2785,2,5,107,233
2786,2,5,107,233
2787,-1,-1,-1,-1
2788,2,5,107,233
2789,-1,-1,-1,-1
2790,-1,-1,-1,-1
2791,-1,-1,-1,-1
2792,-1,-1,-1,-1
2793,-1,-1,-1,-1
2794,-1,-1,-1,-1
2795,2,5,125,273
2796,2,5,125,273
2797,-1,-1,-1,-1
2798,2,5,125,273
2799,-1,-1,-1,-1
2800,-1,-1,-1,-1
2801,2,5,125,273
2802,2,5,125,273
2803,2,5,125,273
2804,-1,-1,-1,-1
2805,-1,-1,-1,-1
2806,2,5,125,273
2807,2,5,125,273
2808,2,5,125,273
2809,-1,-1,-1,-1
2810,2,5,125,273
2811,2,5,125,273
2812,2,5,125,273
2813,-1,-1,-1,-1
2814,-1,-1,-1,-1
2815,-1,-1,-1,-1
2816,2,5,125,273
2817,2,5,125,273
2818,2,5,125,273
2819,2,5,125,273
2820,2,5,125,273
2821,2,5,125,273
2822,-1,-1,-1,-1
2823,-1,-1,-1,-1
2824,2,5,125,273
2825,2,5,125,273
2826,2,5,125,273
2827,2,5,125,273
2828,-1,-1,-1,-1
2829,2,5,125,273
2830,2,5,125,273
2831,2,5,125,273
2832,2,5,125,273
2833,-1,-1,-1,-1
2834,2,5,125,273
2835,2,5,125,273
2836,-1,-1,-1,-1
2837,2,5,125,273
