id,x,y,x,y
614,-3.96268483684921,51.90672082302,265,225
615,-3.81738293306882,51.9090548453257,275,225
616,-3.67206208116089,51.9112095440586,285,225
617,-3.52672379239454,51.9131848672693,295,225
618,-3.38136957918269,51.9149807673227,305,225
619,-3.23600095498322,51.9165972009018,315,225
620,-3.09061943420001,51.9180341290111,325,225
621,-2.94522653208378,51.9192915169801,335,225
622,-2.79982376463278,51.9203693344659,345,225
623,-2.65441264849335,51.9212675554557,355,225
624,-2.50899470086046,51.9219861582688,365,225
625,-2.36357143937802,51.9225251255588,375,225
626,-2.21814438203923,51.9228844443144,385,225
627,-2.0727150470868,51.923064105861,395,225
628,-1.9272849529132,51.923064105861,405,225
629,-1.78185561796077,51.9228844443144,415,225
630,-1.63642856062198,51.9225251255588,425,225
631,-1.49100529913954,51.9219861582688,435,225
632,-1.34558735150665,51.9212675554557,445,225
633,-1.20017623536722,51.9203693344659,455,225
634,-1.05477346791621,51.9192915169801,465,225
635,-0.909380565799986,51.9180341290111,475,225
636,-0.763999045016782,51.9165972009018,485,225
637,-0.618630420817312,51.9149807673227,495,225
638,-0.473276207605456,51.9131848672693,505,225
639,-0.327937918839109,51.9112095440586,515,225
640,-0.182617066931185,51.9090548453257,525,225
641,-0.0373151631507926,51.90672082302,535,225
642,0.107966282475392,51.904207533401,545,225
643,0.253225761261551,51.9015150370335,555,225
644,0.398461765960926,51.8986433987826,565,225
645,0.543672790863777,51.8955926878091,575,225
646,0.688857331895079,51.8923629775627,585,225
647,0.834013886711958,51.8889543457772,595,225
648,0.979140954800821,51.8853668744632,605,225
649,1.12423703757419,51.881600649902,615,225
650,1.26930063846722,51.8776557626383,625,225
651,-5.27583574542767,51.9674275769033,175,235
652,-5.13048335326185,51.9713851369102,185,235
653,-4.98509825385905,51.9751634623499,195,235
654,-4.83968195409788,51.978762462098,205,235
655,-4.6942359629034,51.982182049321,215,235
656,-4.54876179114952,51.9854221414827,225,235
657,-4.40326095156102,51.9884826603516,235,235
658,-4.25773495861526,51.9913635320069,245,235
659,-4.11218532844365,51.9940646868446,255,235
660,-3.96661357873275,51.9965860595833,265,235
661,-3.8210212286252,51.9989275892699,275,235
662,-3.67540979862035,52.0010892192838,285,235
663,-3.52978081047467,52.0030708973421,295,235
664,-3.38413578710197,52.0048725755041,305,235
665,-3.2384762524734,52.0064942101743,315,235
666,-3.0928037315173,52.0079357621071,325,235
667,-2.94711975001886,52.0091971964092,335,235
668,-2.80142583451964,52.0102784825427,345,235
669,-2.655723512217,52.0111795943276,355,235
670,-2.51001431086341,52.0119005099441,365,235
671,-2.36429975866559,52.0124412119342,375,235
672,-2.21858138418369,52.012801687203,385,235
673,-2.07286071623034,52.0129819270201,395,235
674,-1.92713928376966,52.0129819270201,405,235
675,-1.78141861581631,52.012801687203,415,235
676,-1.63570024133441,52.0124412119342,425,235
677,-1.48998568913659,52.0119005099441,435,235
678,-1.34427648778299,52.0111795943276,445,235
679,-1.19857416548036,52.0102784825427,455,235
680,-1.05288024998114,52.0091971964092,465,235
681,-0.907196268482697,52.0079357621071,475,235
682,-0.761523747526598,52.0064942101743,485,235
683,-0.615864212898032,52.0048725755041,495,235
684,-0.470219189525333,52.0030708973421,505,235
685,-0.324590201379654,52.0010892192838,515,235
686,-0.178978771374803,51.9989275892699,525,235
687,-0.0333864212672529,51.9965860595833,535,235
688,0.112185328443648,51.9940646868446,545,235
689,0.257734958615262,51.9913635320069,555,235
690,0.403260951561018,51.9884826603516,565,235
691,0.548761791149521,51.9854221414827,575,235
692,0.6942359629034,51.982182049321,585,235
693,0.839681954097878,51.978762462098,595,235
694,0.985098253859052,51.9751634623499,605,235
695,1.13048335326185,51.9713851369102,615,235
696,1.27583574542767,51.9674275769033,625,235
697,1.42115392562167,51.9632908777363,635,235
698,-5.13676237647148,52.0611677157682,185,245
699,-4.99108675355438,52.0649581902984,195,245
700,-4.84537971318847,52.0685687644306,205,245
701,-4.69964277473413,52.0719993507737,215,245
702,-4.55387745952363,52.0752498662617,225,245
703,-4.40808529076197,52.0783202321605,235,245
704,-4.26226779342751,52.0812103740745,245,245
705,-4.1164264941722,52.0839202219521,255,245
706,-3.9705629212216,52.0864497100926,265,245
707,-3.82467860427457,52.0887987771505,275,245
708,-3.67877507440276,52.0909673661412,285,245
709,-3.53285386394985,52.0929554244455,295,245
710,-3.3869165064306,52.0947629038139,305,245
711,-3.2409645364296,52.0963897603706,315,245
712,-3.09499948950004,52.0978359546171,325,245
713,-2.94902290206208,52.0991014514354,335,245
714,-2.80303631130126,52.1001862200912,345,245
715,-2.65704125506671,52.1010902342357,355,245
716,-2.5110392717692,52.1018134719086,365,245
717,-2.36503190027922,52.1023559155394,375,245
718,-2.21902067982483,52.1027175519489,385,245
719,-2.07300714988961,52.1028983723504,395,245
720,-1.92699285011039,52.1028983723504,405,245
721,-1.78097932017517,52.1027175519489,415,245
722,-1.63496809972078,52.1023559155394,425,245
723,-1.4889607282308,52.1018134719086,435,245
724,-1.34295874493329,52.1010902342357,445,245
725,-1.19696368869874,52.1001862200912,455,245
726,-1.05097709793792,52.0991014514354,465,245
727,-0.905000510499962,52.0978359546171,475,245
728,-0.759035463570396,52.0963897603706,485,245
729,-0.613083493569404,52.0947629038139,495,245
730,-0.467146136050145,52.0929554244455,505,245
731,-0.321224925597243,52.0909673661412,515,245
732,-0.175321395725435,52.0887987771505,525,245
733,-0.0294370787784032,52.0864497100926,535,245
734,0.116426494172199,52.0839202219521,545,245
735,0.262267793427507,52.0812103740745,555,245
736,0.40808529076197,52.0783202321605,565,245
737,0.553877459523629,52.0752498662617,575,245
738,0.699642774734134,52.0719993507737,585,245
739,0.845379713188467,52.0685687644306,595,245
740,0.991086753554375,52.0649581902984,605,245
741,1.13676237647148,52.0611677157682,615,245
742,1.28240506465006,52.0571974325488,625,245
743,1.42801330296947,52.0530474366592,635,245
744,1.57358557857619,52.0487178284207,645,245
745,-4.70507796358758,52.1618148801558,215,255
746,-4.55901998170599,52.1650758606824,225,255
747,-4.41293495878251,52.1681561130307,235,255
748,-4.26682443039628,52.171055562326,245,255
749,-4.12068993381988,52.1737741380655,255,255
750,-3.97453300791817,52.1763117741249,265,255
751,-3.82835519304684,52.1786684087633,275,255
752,-3.68215803095065,52.1808439846286,285,255
753,-3.53594306466151,52.1828384487624,295,255
754,-3.38971183839632,52.1846517526038,305,255
755,-3.24346589745455,52.1862838519938,315,255
756,-3.09720678811576,52.1877347071793,325,255
757,-2.95093605753682,52.1890042828154,335,255
758,-2.80465525364907,52.1900925479693,345,255
759,-2.65836592505534,52.1909994761223,355,255
760,-2.51206962092678,52.1917250451722,365,255
761,-2.36576789089972,52.192269237435,375,255
762,-2.21946228497235,52.1926320396465,385,255
763,-2.07315435340138,52.1928134429632,395,255
764,-1.92684564659862,52.1928134429632,405,255
765,-1.78053771502765,52.1926320396465,415,255
766,-1.63423210910028,52.192269237435,425,255
767,-1.48793037907322,52.1917250451722,435,255
768,-1.34163407494466,52.1909994761223,445,255
769,-1.19534474635093,52.1900925479693,455,255
770,-1.04906394246318,52.1890042828154,465,255
771,-0.902793211884242,52.1877347071793,475,255
772,-0.756534102545451,52.1862838519938,485,255
773,-0.610288161603683,52.1846517526038,495,255
774,-0.464056935338485,52.1828384487624,505,255
775,-0.317841969049347,52.1808439846286,515,255
776,-0.171644806953157,52.1786684087633,525,255
777,-0.0254669920818258,52.1763117741249,535,255
778,0.120689933819877,52.1737741380655,545,255
779,0.266824430396277,52.171055562326,555,255
780,0.41293495878251,52.1681561130307,565,255
781,0.559019981705987,52.1650758606824,575,255
782,0.705077963587582,52.1618148801558,585,255
783,0.851107370642538,52.1583732506921,595,255
784,0.997106670981069,52.1547510558919,605,255
785,1.14307433470864,52.1509483837084,615,255
786,1.28900883402588,52.1469653264404,625,255
787,1.4349086433282,52.142801980724,635,255
788,1.58077223930496,52.1384584475254,645,255
789,-4.27140503579394,52.2608990958457,245,265
790,-4.12497580301955,52.2636264345231,255,265
791,-3.97852398379835,52.2661722512562,265,265
792,-3.8320511292446,52.268536483905,275,265
793,-3.68555879187818,52.2707190747468,285,265
794,-3.53904852552145,52.2727199704805,295,265
795,-3.39252188519587,52.2745391222315,305,265
796,-3.2459804270184,52.2761764855552,315,265
797,-3.09942570809773,52.2776320204409,325,265
798,-2.95285928643034,52.2789056913155,335,265
799,-2.80628272079644,52.2799974670457,345,265
800,-2.65969757065569,52.2809073209414,355,265
801,-2.51310539604288,52.2816352307571,365,265
802,-2.36650775746353,52.2821811786944,375,265
803,-2.21990621578932,52.2825451514033,385,265
804,-2.07330233215354,52.282727139983,395,265
805,-1.92669766784646,52.282727139983,405,265
806,-1.78009378421068,52.2825451514033,415,265
807,-1.63349224253647,52.2821811786944,425,265
808,-1.48689460395712,52.2816352307571,435,265
809,-1.34030242934431,52.2809073209414,445,265
810,-1.19371727920356,52.2799974670457,455,265
811,-1.04714071356966,52.2789056913155,465,265
812,-0.900574291902275,52.2776320204409,475,265
813,-0.754019572981604,52.2761764855552,485,265
814,-0.607478114804131,52.2745391222315,495,265
815,-0.46095147447855,52.2727199704805,505,265
816,-0.314441208121822,52.2707190747468,515,265
817,-0.167948870755401,52.268536483905,525,265
818,-0.0214760162016491,52.2661722512562,535,265
819,0.124975803019547,52.2636264345231,545,265
820,0.271405035793935,52.2608990958457,555,265
821,0.41781013251582,52.2579903017754,565,265
822,0.564189545190725,52.2549001232703,575,265
823,0.710541727537783,52.2516286356887,585,265
824,0.856865135091834,52.248175918783,595,265
825,1.0031582253052,52.2445420566933,605,265
826,1.14941945764918,52.2407271379401,615,265
827,1.29564729371509,52.2367312554172,625,265
828,1.44184019731508,52.2325545063835,635,265
829,1.58799663458249,52.2281969924554,645,265
830,-4.12928425889562,52.3534771106602,255,275
831,-3.98253599522777,52.3560311410614,265,275
832,-3.83576654845816,52.3584030023733,275,275
833,-3.68897748198502,52.360592636499,285,275
834,-3.54217036052458,52.3625999897922,295,275
835,-3.39534675000651,52.3644250130612,305,275
836,-3.24850821746905,52.3660676615733,315,275
837,-3.10165633095403,52.3675278950584,325,275
838,-2.9547926594017,52.3688056777124,335,275
839,-2.80791877254535,52.3699009782004,345,275
840,-2.6610362408059,52.3708137696588,355,275
841,-2.51414663518626,52.3715440296981,365,275
842,-2.36725152716569,52.3720917404041,375,275
843,-2.220352488594,52.3724568883403,385,275
844,-2.07345109158573,52.3726394645481,395,275
845,-1.92654890841427,52.3726394645481,405,275
846,-1.779647511406,52.3724568883403,415,275
847,-1.63274847283431,52.3720917404041,425,275
848,-1.48585336481374,52.3715440296981,435,275
849,-1.3389637591941,52.3708137696588,445,275
850,-1.19208122745465,52.3699009782004,455,275
851,-1.0452073405983,52.3688056777124,465,275
852,-0.898343669045967,52.3675278950584,475,275
853,-0.751491782530951,52.3660676615733,485,275
854,-0.604653249993489,52.3644250130612,495,275
855,-0.457829639475415,52.3625999897922,505,275
856,-0.311022518014979,52.360592636499,515,275
857,-0.164233451541837,52.3584030023733,525,275
858,-0.017464004772232,52.3560311410614,535,275
859,0.129284258895619,52.3534771106602,545,275
860,0.27600977748591,52.350740973712,555,275
861,0.422710990549394,52.3478227971995,565,275
862,0.56938633926726,52.34472265254,575,275
863,0.716034266554739,52.3414406155795,585,275
864,0.862653217164408,52.3379767665867,595,275
865,1.00924163778918,52.3343311902456,605,275
866,1.15579797716496,52.3305039756492,615,275
867,1.30232068617295,52.3264952162913,625,275
868,1.44880821794157,52.3223050100595,635,275
869,1.59525902794804,52.3179334592261,645,275
870,1.74167157411948,52.3133806704403,655,275
871,-4.13361546008179,52.4433261658079,255,285
872,-3.98656918997838,52.4458884431139,265,285
873,-3.83950158758096,52.4482679639665,275,285
874,-3.69241422727053,52.4504646698916,285,285
875,-3.54530868476186,52.4524785068942,295,285
876,-3.3981865369977,52.4543094254629,305,285
877,-3.25104936204262,52.4559573805743,315,285
878,-3.10389873897684,52.4574223316966,325,285
879,-2.95673624778972,52.4587042427928,335,285
880,-2.8095634692732,52.4598030823241,345,285
881,-2.66238198491505,52.4607188232524,355,285
882,-2.51519337679205,52.4614514430423,365,285
883,-2.367999227463,52.4620009236634,375,285
884,-2.22080111986172,52.4623672515915,385,285
885,-2.07360063718992,52.4625504178098,395,285
886,-1.92639936281008,52.4625504178098,405,285
887,-1.77919888013828,52.4623672515915,415,285
888,-1.632000772537,52.4620009236634,425,285
889,-1.48480662320795,52.4614514430423,435,285
890,-1.33761801508495,52.4607188232524,445,285
891,-1.1904365307268,52.4598030823241,455,285
892,-1.04326375221028,52.4587042427928,465,285
893,-0.896101261023156,52.4574223316966,475,285
894,-0.748950637957375,52.4559573805743,485,285
895,-0.601813463002303,52.4543094254629,495,285
896,-0.454691315238137,52.4524785068942,505,285
897,-0.307585772729474,52.4504646698916,515,285
898,-0.16049841241904,52.4482679639665,525,285
899,-0.0134308100216245,52.4458884431139,535,285
900,0.133615460081787,52.4433261658079,545,285
901,0.280638824949639,52.4405811949972,555,285
902,0.427637713185191,52.437653598099,565,285
903,0.574610555041634,52.4345434469944,575,285
904,0.72155578252693,52.4312508180215,585,285
905,0.868471829508334,52.4277757919693,595,285
906,1.01535713181661,52.4241184540712,605,285
907,1.16221012734991,52.4202788939973,615,285
908,1.30902925617725,52.4162572058475,625,285
909,1.45581296064172,52.4120534881429,635,285
910,1.60255968546314,52.407667843818,645,285
911,1.74926787784045,52.403100380212,655,285
912,-4.13796956673904,52.533173599294,255,295
913,-3.99062371724522,52.5357441569855,265,295
914,-3.84325638482506,52.5381313684835,275,295
915,-3.69586915494803,52.5403351749331,285,295
916,-3.54846361443334,52.5423555219874,295,295
917,-3.40104135134294,52.5441923598126,305,295
918,-3.25360395487406,52.5458456430919,315,295
919,-3.10615301525176,52.5473153310293,325,295
920,-2.95869012362118,52.548601387353,335,295
921,-2.81121687193966,52.5497037803185,345,295
922,-2.66373485286876,52.5506224827113,355,295
923,-2.51624565966608,52.5513574718493,365,295
924,-2.36875088607709,52.5519087295844,375,295
925,-2.22125212622672,52.5522762423041,385,295
926,-2.07375097451108,52.552460000933,395,295
927,-1.92624902548892,52.552460000933,405,295
928,-1.77874787377328,52.5522762423041,415,295
929,-1.63124911392291,52.5519087295844,425,295
930,-1.48375434033392,52.5513574718493,435,295
931,-1.33626514713124,52.5506224827113,445,295
932,-1.18878312806034,52.5497037803185,455,295
933,-1.04130987637882,52.548601387353,465,295
934,-0.893846984748241,52.5473153310293,475,295
935,-0.746396045125943,52.5458456430919,485,295
936,-0.598958648657064,52.5441923598126,495,295
937,-0.451536385566656,52.5423555219874,505,295
938,-0.304130845051974,52.5403351749331,515,295
939,-0.156743615174936,52.5381313684835,525,295
940,-0.00937628275478373,52.5357441569855,535,295
941,0.137969566739042,52.533173599294,545,295
942,0.285292349293795,52.5304197587671,555,295
943,0.43259048246007,52.5274827032612,565,295
944,0.579862385458165,52.5243625051249,575,295
945,0.727106479284174,52.5210592411927,585,295
946,0.874321186815752,52.5175729927791,595,295
947,1.02150493291757,52.5139038456713,605,295
948,1.16865614454641,52.5100518901221,615,295
949,1.31577325085592,52.5060172208424,625,295
950,1.46285468330095,52.5017999369929,635,295
951,1.60989887574153,52.4974001421761,645,295
952,1.75690426454638,52.4928179444272,655,295
953,-4.14234674057392,52.6230194104416,255,305
954,-3.99469972766344,52.6255982822464,265,305
955,-3.84703107973698,52.6279932157237,275,305
956,-3.69934239345936,52.6302041516345,285,305
957,-3.55163526686147,52.6322310352771,295,305
958,-3.40391129923181,52.6340738164923,305,305
959,-3.25617209100787,52.6357324496672,315,305
960,-3.10841924366732,52.6372068937392,325,305
961,-2.96065435961898,52.6384971121995,335,305
962,-2.81287904209368,52.6396030730962,345,305
963,-2.6650948950349,52.6405247490369,355,305
964,-2.5173035229894,52.6412621171912,365,305
965,-2.36950653099763,52.6418151592923,375,305
966,-2.22170552448411,52.6421838616389,385,305
967,-2.07390210914778,52.6423682150959,395,305
968,-1.92609789085222,52.6423682150959,405,305
969,-1.77829447551589,52.6421838616389,415,305
970,-1.63049346900237,52.6418151592923,425,305
971,-1.4826964770106,52.6412621171912,435,305
972,-1.3349051049651,52.6405247490369,445,305
973,-1.18712095790632,52.6396030730962,455,305
974,-1.03934564038102,52.6384971121995,465,305
975,-0.891580756332683,52.6372068937392,475,305
976,-0.743827908992131,52.6357324496672,485,305
977,-0.596088700768191,52.6340738164923,495,305
978,-0.448364733138528,52.6322310352771,505,305
979,-0.300657606540639,52.6302041516345,515,305
980,-0.152968920263023,52.6279932157237,525,305
981,-0.00530027233655568,52.6255982822464,535,305
982,0.142346740573923,52.6230194104416,545,305
983,0.289970523277782,52.6202566640812,555,305
984,0.437569482166519,52.6173101114641,565,305
985,0.585142025321397,52.6141798254107,575,305
986,0.7326865626208,52.6108658832566,585,305
987,0.880201505847265,52.6073683668463,595,305
988,1.02768526879418,52.6036873625259,605,305
989,1.17513626737216,52.599822961136,615,305
990,1.322552919715,52.5957752580042,625,305
991,1.46993364628529,52.5915443529364,635,305
992,1.61727686997957,52.5871303502089,645,305
993,1.76458101623317,52.5825333585596,655,305
994,-4.29467352133152,52.710091909992,245,315
995,-4.14674714485705,52.71286359857,255,315
996,-3.9987973733256,52.7154508184645,265,315
997,-3.85082581321363,52.7178535054865,275,315
998,-3.70283407248963,52.7200716000091,285,315
999,-3.55482376050455,52.7221050469728,295,315
1000,-3.40679648788217,52.7239537958897,305,315
1001,-3.25875386640909,52.7256178008484,315,315
1002,-3.11069750892465,52.7270970205172,325,315
1003,-2.96262902921058,52.7283914181484,335,315
1004,-2.81455004188052,52.7295009615805,345,315
1005,-2.66646216226942,52.7304256232418,355,315
1006,-2.51836700632271,52.7311653801521,365,315
1007,-2.37026619048554,52.7317202139251,375,315
1008,-2.22216133159174,52.7320901107694,385,315
1009,-2.07405404675287,52.7322750614903,395,315
1010,-1.92594595324713,52.7322750614903,405,315
1011,-1.77783866840826,52.7320901107694,415,315
1012,-1.62973380951446,52.7317202139251,425,315
1013,-1.48163299367729,52.7311653801521,435,315
1014,-1.33353783773058,52.7304256232418,445,315
1015,-1.18544995811948,52.7295009615805,455,315
1016,-1.03737097078942,52.7283914181484,465,315
1017,-0.889302491075355,52.7270970205172,475,315
1018,-0.741246133590914,52.7256178008484,485,315
1019,-0.593203512117834,52.7239537958897,495,315
1020,-0.445176239495448,52.7221050469728,505,315
1021,-0.297165927510373,52.7200716000091,515,315
1022,-0.149174186786369,52.7178535054865,525,315
1023,-0.0012026266744044,52.7154508184645,535,315
1024,0.146747144857054,52.71286359857,545,315
1025,0.294673521331518,52.710091909992,555,315
1026,0.442574897873685,52.707135821476,565,315
1027,0.590449671318375,52.7039954063187,575,315
1028,0.73829624031916,52.7006707423611,585,315
1029,0.886113005456681,52.6971619119825,595,315
1030,1.03389836934663,52.693469002093,605,315
1031,1.18165073674735,52.6895921041263,615,315
1032,1.32936851466711,52.685531314032,625,315
1033,1.47705011247095,52.6812867322674,635,315
1034,1.62469394198708,52.6768584637886,645,315
1035,1.77229841761292,52.672246618042,655,315
1036,-4.89205590661612,52.7869536259804,205,325
1037,-4.74393572217348,52.7904738166384,215,325
1038,-4.59578552204124,52.793809246303,225,325
1039,-4.44760691694871,52.7969598320555,235,325
1040,-4.2994015195755,52.7999254955448,245,325
1041,-4.15117094444193,52.8027061629937,255,325
1042,-4.0029168077991,52.8053017652059,265,325
1043,-3.85464072751863,52.8077122375714,275,325
1044,-3.70634432298212,52.8099375200723,285,325
1045,-3.55802921497041,52.8119775572875,295,325
1046,-3.4096970255525,52.8138322983981,305,325
1047,-3.26134937797432,52.815501697191,315,325
1048,-3.11298789654723,52.8169857120633,325,325
1049,-2.96461420653641,52.8182843060257,335,325
1050,-2.816229934049,52.8193974467058,345,325
1051,-2.66783670592217,52.8203251063505,355,325
1052,-2.51943614961098,52.8210672618289,365,325
1053,-2.37102989307625,52.8216238946335,375,325
1054,-2.22261956467219,52.8219949908826,385,325
1055,-2.07420679303409,52.8221805413211,395,325
1056,-1.92579320696591,52.8221805413211,405,325
1057,-1.77738043532781,52.8219949908826,415,325
1058,-1.62897010692375,52.8216238946335,425,325
1059,-1.48056385038902,52.8210672618289,435,325
1060,-1.33216329407783,52.8203251063505,445,325
1061,-1.183770065951,52.8193974467058,455,325
1062,-1.03538579346359,52.8182843060257,465,325
1063,-0.887012103452768,52.8169857120633,475,325
1064,-0.73865062202568,52.815501697191,485,325
1065,-0.590302974447496,52.8138322983981,495,325
1066,-0.441970785029588,52.8119775572875,505,325
1067,-0.293655677017878,52.8099375200723,515,325
1068,-0.145359272481371,52.8077122375714,525,325
1069,0.00291680779910426,52.8053017652059,535,325
1070,0.151170944441932,52.8027061629937,545,325
1071,0.299401519575496,52.7999254955448,555,325
1072,0.447606916948707,52.7969598320555,565,325
1073,0.595785522041242,52.793809246303,575,325
1074,0.743935722173481,52.7904738166384,585,325
1075,0.892055906616119,52.7869536259804,595,325
1076,1.04014446669944,52.7832487618083,605,325
1077,1.18819979592221,52.7793593161542,615,325
1078,1.33622029006022,52.7752853855956,625,325
1079,1.4842043472744,52.7710270712466,635,325
1080,1.63215036821851,52.7665844787495,645,325
1081,-4.89803043244147,52.8767435066133,205,335
1082,-4.74960522001406,52.8802751042045,215,335
1083,-4.60114977801016,52.8836213438049,225,335
1084,-4.45266572857835,52.8867821419513,235,335
1085,-4.30415469584114,52.8897574197776,245,335
1086,-4.15561830578399,52.8925471030223,255,335
1087,-4.00705818614407,52.8951511220339,265,335
1088,-3.85847596629871,52.8975694117778,275,335
1089,-3.70987327715351,52.8998019118412,285,335
1090,-3.56125175103026,52.9018485664385,295,335
1091,-3.41261302155451,52.9037093244164,305,335
1092,-3.263958723543,52.9053841392576,315,335
1093,-3.11529049289085,52.9068729690854,325,335
1094,-2.96660996645853,52.9081757766671,335,335
1095,-2.8179187819587,52.9092925294169,345,335
1096,-2.6692185778429,52.9102231993991,355,335
1097,-2.52051099318808,52.9109677633302,365,335
1098,-2.37179766758304,52.9115262025812,375,335
1099,-2.22308024101477,52.9118985031787,385,335
1100,-2.07436035375477,52.9120846558066,395,335
1101,-1.92563964624523,52.9120846558066,405,335
1102,-1.77691975898523,52.9118985031787,415,335
1103,-1.62820233241696,52.9115262025812,425,335
1104,-1.47948900681192,52.9109677633302,435,335
1105,-1.3307814221571,52.9102231993991,445,335
1106,-1.1820812180413,52.9092925294169,455,335
1107,-1.03339003354147,52.9081757766671,465,335
1108,-0.884709507109147,52.9068729690854,475,335
1109,-0.736041276456996,52.9053841392576,485,335
1110,-0.58738697844549,52.9037093244164,495,335
1111,-0.438748248969739,52.9018485664385,505,335
1112,-0.290126722846487,52.8998019118412,515,335
1113,-0.141524033701293,52.8975694117778,525,335
1114,0.00705818614406957,52.8951511220339,535,335
1115,0.155618305783989,52.8925471030223,545,335
1116,0.452665728578353,52.8867821419513,565,335
1117,0.601149778010157,52.8836213438049,575,335
1118,0.749605220014059,52.8802751042045,585,335
1119,0.898030432441467,52.8767435066133,595,335
1120,1.04642379522827,52.8730266390847,605,335
1121,1.19478369050504,52.8691245942549,615,335
1122,1.34310850270688,52.8650374693346,625,335
1123,1.49139661868281,52.8607653661009,635,335
1124,-5.05273659158699,52.9628026313121,195,345
1125,-4.90403680821822,52.9665315516348,205,345
1126,-4.7553049477318,52.9700746031591,215,345
1127,-4.60654264169655,52.9734316972522,225,345
1128,-4.45775152379098,52.9766027499012,235,345
1129,-4.30893322969147,52.979587681721,245,345
1130,-4.16008939695994,52.9823864179605,255,345
1131,-4.01122166493129,52.9849988885096,265,345
1132,-3.86233167460046,52.9874250279047,275,345
1133,-3.71342106850923,52.9896647753348,285,345
1134,-3.56449149063276,52.9917180746465,295,345
1135,-3.4155445862658,52.9935848743489,305,345
1136,-3.2665820019088,52.9952651276179,315,345
1137,-3.11760538515364,52.9967587923004,325,345
1138,-2.96861638456933,52.9980658309179,335,345
1139,-2.81961664958743,52.9991862106695,345,345
1140,-2.67060783038733,53.0001199034351,355,345
1141,-2.52159157778147,53.0008668857776,365,345
1142,-2.37256954310035,53.0014271389446,375,345
1143,-2.22354337807753,53.0018006488708,385,345
1144,-2.07451473473449,53.0019874061785,395,345
1145,-1.92548526526551,53.0019874061785,405,345
1146,-1.77645662192247,53.0018006488708,415,345
1147,-1.62743045689965,53.0014271389446,425,345
1148,-1.47840842221853,53.0008668857776,435,345
1149,-1.32939216961267,53.0001199034351,445,345
1150,-1.18038335041257,52.9991862106695,455,345
1151,-1.03138361543067,52.9980658309179,465,345
1152,-0.882394614846361,52.9967587923004,475,345
1153,-0.733417998091205,52.9952651276179,485,345
1154,-0.584455413734199,52.9935848743489,495,345
1155,-0.435508509367244,52.9917180746465,505,345
1156,-0.286578931490768,52.9896647753348,515,345
1157,-0.137668325399542,52.9874250279047,525,345
1158,0.0112216649312896,52.9849988885096,535,345
1159,0.160089396959941,52.9823864179605,545,345
1160,0.457751523790979,52.9766027499012,565,345
1161,0.606542641696546,52.9734316972522,575,345
1162,0.755304947731804,52.9700746031591,585,345
1163,0.904036808218218,52.9665315516348,595,345
1164,1.05273659158699,52.9628026313121,605,345
1165,1.20140266849059,52.9588879354364,615,345
1166,1.35003341191392,52.9547875618578,625,345
1167,-5.20805698028884,53.0486493366798,185,355
1168,-5.05908309473519,53.0525767358565,195,355
1169,-4.91007526142767,53.0563177587784,205,355
1170,-4.76103512130314,53.059872311585,215,355
1171,-4.61196431754669,53.0632403050589,225,355
1172,-4.4628644954788,53.0664216546328,235,355
1173,-4.31373730244201,53.0694162803973,245,355
1174,-4.1645843876874,53.0722241071079,255,355
1175,-4.01540740226055,53.074845064191,265,355
1176,-3.86620799888727,53.0772790857507,275,355
1177,-3.71698783185908,53.0795261105739,285,355
1178,-3.56774855691827,53.081586082136,295,355
1179,-3.41849183114284,53.0834589486054,305,355
1180,-3.26921931283114,53.0851446628485,315,355
1181,-3.11993266138629,53.0866431824331,325,355
1182,-2.9706335372004,53.0879544696329,335,355
1183,-2.82132360153866,53.0890784914299,345,355
1184,-2.67200451642322,53.0900152195178,355,355
1185,-2.52267794451699,53.0907646303043,365,355
1186,-2.37334554900726,53.091326704913,375,355
1187,-2.22400899348927,53.0917014291854,385,355
1188,-2.07466994184974,53.0918887936817,395,355
1189,-1.92533005815026,53.0918887936817,405,355
1190,-1.77599100651073,53.0917014291854,415,355
1191,-1.62665445099274,53.091326704913,425,355
1192,-1.47732205548301,53.0907646303043,435,355
1193,-1.32799548357678,53.0900152195178,445,355
1194,-1.17867639846134,53.0890784914299,455,355
1195,-1.0293664627996,53.0879544696329,465,355
1196,-0.880067338613711,53.0866431824331,475,355
1197,-0.730780687168856,53.0851446628485,485,355
1198,-0.581508168857158,53.0834589486054,495,355
1199,-0.432251443081732,53.081586082136,505,355
1200,-0.283012168140921,53.0795261105739,515,355
1201,-0.133792001112726,53.0772790857507,525,355
1202,0.015407402260548,53.074845064191,535,355
1203,0.164584387687404,53.0722241071079,545,355
1204,0.313737302442014,53.0694162803973,555,355
1205,-5.06546354596611,53.1423489500599,195,365
1206,-4.91614602177354,53.1461021257568,205,365
1207,-4.76679595881528,53.1496682275478,215,365
1208,-4.61741501200568,53.1530471656252,225,365
1209,-4.46800483842047,53.1562388548624,235,365
1210,-4.31856709718211,53.159243214821,245,365
1211,-4.16910344934481,53.1620601697583,255,365
1212,-4.01961555777917,53.1646896486334,265,365
1213,-3.87010508705655,53.1671315851137,275,365
1214,-3.72057370333307,53.1693859175806,285,365
1215,-3.57102307423336,53.1714525891346,295,365
1216,-3.42145486873406,53.1733315476007,305,365
1217,-3.27187075704703,53.1750227455326,315,365
1218,-3.12227241050243,53.1765261402169,325,365
1219,-2.97266150143149,53.1778416936766,335,365
1220,-2.82303970304918,53.1789693726749,345,365
